id,name,res_id,lang,type,src,value,module,state,comments,lp_key,lp_isusedbyexternalapps
2235830,other,,en_US,,IMEI,IMEI,,translated,,en_US_imei_label,t
2235831,other,,en_US,,Access technology,Access technology,,translated,,en_US_access_technology_label,t
2235963,other,,en_US,,Full address,Full address,,translated,,en_US_full_address_label,t
2235964,other,,en_US,,Contact number,Contact number,,translated,,en_US_contact_number_text_field,t
2235965,other,,en_US,,Governorate ,Governorate ,,translated,,en_US_governorate_text_field,t
2235966,other,,en_US,,Willayat,Willayat,,translated,,en_US_willayat_text_field,t
2235967,other,,en_US,,Area,Area,,translated,,en_US_area_text_field,t
2235968,other,,en_US,,House number,House number,,translated,,en_US_house_number_text_field,t
2235969,other,,en_US,,FDN number,FDN number,,translated,,en_US_fdn_number_title_label,t
2235970,other,,en_US,,Pick different number,Pick different number,,translated,,en_US_pick_different_number_button_label,t
2235971,other,,en_US,,Terms and conditions,Terms and conditions,,translated,,en_US_terms_and_conditions_label,t
2235972,other,,en_US,,Postal code,Postal code,,translated,,en_US_postal_code_text_field,t
2235973,other,,en_US,,SIM Replacement Resubmit,SIM Replacement Resubmit,,translated,,en_US_sim_replacement_resubmit_label,t
2235974,other,,en_US,,Prepaid Port In,Prepaid Port In,,translated,,en_US_prepaid_port_in_title_label,t
2235975,other,,en_US,,Region,Region,,translated,,en_US_region_new_address_label,t
2235976,other,,en_US,,New customer,New customer,,translated,,en_US_new_customer_label,t
2235977,other,,en_US,,Existing customer,Existing customer,,translated,,en_US_existing_customer_label,t
2235978,other,,en_US,,Total due amount (OMR),Total due amount (OMR),,translated,,en_US_total_due_amount_text_field,t
2235979,other,,en_US,,Temp MSISDN,Temp MSISDN,,translated,,en_US_temp_msisdn_text_field,t
2235980,other,,en_US,,Report,Report,,translated,,en_US_report_label,t
2235981,other,,en_US,,User name,User name,,translated,,en_US_user_name_text_field,t
2235982,other,,en_US,,Share by Email,Share by Email,,translated,,en_US_share_by_email_button,t
2235983,other,,en_US,,Sales Order,Sales Order,,translated,,en_US_sales_order_label,t
2235984,other,,en_US,,Your Location is need,Your Location is need,,translated,,en_US_your_location_is_need_label,t
2235985,other,,en_US,,Activates history,Activates history,,translated,,en_US_activates_history_label,t
2235986,other,,en_US,,See all,See all,,translated,,en_US_see_all_label,t
2235987,other,,en_US,,Date from,Date from,,translated,,en_US_date_from_report_label,t
2235988,other,,en_US,,Date to,Date to,,translated,,en_US_date_to_report_label,t
2235989,other,,en_US,,Due amount,Due amount,,translated,,en_US_due_amount_report_label,t
2235990,other,,en_US,,Target VS Achievement,Target VS Achievement,,translated,,en_US_target_vs_achievement_report_label,t
2235991,other,,en_US,,Activation Orders,Activation Orders,,translated,,en_US_activation_oreders_report_label,t
2235992,other,,en_US,,No Connection,No Connection,,translated,,en_US_no_connection_label,t
2235993,other,,en_US,,Please Check Your Internet Connection And Try Again,Please Check Your Internet Connection And Try Again,,translated,,en_US_please_check_your_internet_connection_label,t
2235994,other,,en_US,,Please Enable Your Location To Continue,Please Enable Your Location To Continue,,translated,,en_US_please_enable_your_location_to_continue_label,t
2235995,other,,en_US,,All Activates,All Activates,,translated,,en_US_all_activates_label,t
2235996,other,,en_US,,Activation details,Activation details,,translated,,en_US_activates_details_label,t
2235997,other,,en_US,,Plan Price (OMR),Plan Price (OMR),,translated,,en_US_plan_price_omr_label,t
2235998,other,,en_US,,Total amount (OMR),Total amount (OMR),,translated,,en_US_total_amount_omr_label,t
2235999,other,,en_US,,",+15% VAT",",+15% VAT",,translated,,en_US_plus_vat_sales_order_label,t
2236000,other,,en_US,,You must fill all serial numbers.,You must fill all serial numbers.,,translated,,en_US_you_must_fill_all_serial_numbers_label,t
2236001,other,,en_US,,"All items are filled, you can edit one by one.","All items are filled, you can edit one by one.",,translated,,en_US_all_items_are_filled_label,t
2236002,other,,en_US,,Place your passport in the frame,Place your passport in the frame,,translated,,en_US_passport_scan_label,t
2236003,other,,en_US,,Forget password?,Forget password?,,translated,,en_US_forget_password_label_,t
2236004,other,,en_US,,Sales order,Sales order,,translated,,en_US_sales_order_label_,t
2236005,other,,en_US,,Search subscription,Search subscription,,translated,,en_US_search_subscription_title_,t
2236006,other,,en_US,,Plan type,Plan type,,translated,,en_US_plan_type_label_,t
2236007,other,,en_US,,No Signature found,No Signature found,,translated,,en_US_no_signature_found_label_,t
2236008,other,,en_US,,Your ID Card is Expired,Your ID Card is Expired,,translated,,en_US_your_id_card_is_expired_label,t
2236009,other,,en_US,,HRN,HRN,,translated,,en_US_hrn_label,t
2236010,other,,en_US,,Expiry date,Expiry date,,translated,,en_US_expiry_date_title_label,t
2236011,other,,en_US,,Operator name,Operator name,,translated,,en_US_operator_name_label,t
2236012,other,,en_US,,Plan config name,Plan config name,,translated,,en_US_plan_config_name_label,t
2236013,other,,en_US,,Serial number,Serial number,,translated,,en_US_serial_number_label,t
2236014,other,,en_US,,Confirm new PIN code,Confirm new PIN code,,translated,,en_US_confirm_new_pin_code_label,t
2236015,other,,en_US,,Current PIN code,Current PIN code,,translated,,en_US_current_pin_code_label,t
2236016,other,,en_US,,Balance before,Balance before,,translated,,en_US_balance_before_label_,t
2236017,other,,en_US,,Balance after,Balance after,,translated,,en_US_balance_after_label_,t
2236018,other,,en_US,,Payment method,Payment method,,translated,,en_US_payment_method_label_,t
2236019,other,,en_US,,Voucher code,Voucher code,,translated,,en_US_voucher_code_label_,t
2236020,other,,en_US,,Purchase Order,Purchase Order,,translated,,en_US_purchase_order_label_,t
2236021,other,,en_US,,Your Passport is Expired,Your Passport is Expired,,translated,,en_US_your_passport_is_expired_label,t
2236022,other,,en_US,,Channel member onboarding,Channel member onboarding,,translated,,en_US_channel_onboarding_label,t
2236023,other,,en_US,,% VAT,% VAT,,translated,,en_US_percentage_vat_label,t
2236024,other,,en_US,,Map,Map,,translated,,en_US_map_label,t
2236025,other,,en_US,,The number is out of range,The number is out of range,,translated,,en_US_the_number_is_of_range_label,t
2236026,other,,en_US,,Cannot recognize the scanned document or the scanned document is not eligible to do this activation type.,Cannot recognize the scanned document or the scanned document is not eligible to do this activation type.,,translated,,en_US_invalid_document_label,t
2236027,other,,en_US,,Product's,Product's,,translated,,en_US_products_label_,t
2236028,other,,en_US,,Device registration,Device registration,,translated,,en_US_device_registration_label,t
2236029,other,,en_US,,Recharge amount,Recharge amount,,translated,,en_US_recharge_amount_text_field,t
2236030,other,,en_US,,Bundle subscription,Bundle subscription,,translated,,en_US_bundle_subscription_label,t
2236031,other,,en_US,,Other Information,Other Information,,translated,,en_US_other_information_label,t
2236032,other,,en_US,,Please show contract,Please show contract,,translated,,en_US_please_show_contract_label,t
2236033,other,,en_US,,"Please accept the Terms and Conditions, fill the signature, address, and contact info","Please accept the Terms and Conditions, fill the signature, address, and contact info",,translated,,en_US_please_fill_signature_address_contact,t
2236034,other,,en_US,,Postpaid Portin In,Postpaid Portin In,,translated,,en_US_postpaid_port_in_label,t
2236035,other,,en_US,,Please choose payment method,Please choose payment method,,translated,,en_US_alert_choose_payment_method,t
2236036,other,,en_US,,QR code,QR code,,translated,,en_US_qr_code_label,t
2236037,other,,en_US,,SAD Documents,SAD Documents,,translated,,en_US_sad_documents_label,t
2236038,other,,en_US,,Please fill sad document,Please fill sad document,,translated,,en_US_sad_documents_error_label,t
2236039,other,,en_US,,Please select plan,Please select plan,,translated,,en_US_select_plan_error_label,t
2236040,other,,en_US,,Please select donor,Please select donor,,translated,,en_US_select_donor_error_label,t
2236041,other,,en_US,,Please enter port in number,Please enter port in number,,translated,,en_US_select_port_in_error_label,t
2236042,other,,en_US,,Please select replacement reason,Please select replacement reason,,translated,,en_US_select_replacement_reason_error_label,t
2236043,other,,en_US,,5G plans,5G plans,,translated,,en_US_four_g_plans_label,t
2236044,other,,en_US,,4G plans,4G plans,,translated,,en_US_five_g_plans_label,t
2236045,other,,en_US,,Update Now,Update Now,,translated,,en_US_update_now_label,t
2236046,other,,en_US,,Update the App,Update the App,,translated,,en_US_update_the_app_label,t
2236047,other,,en_US,,Available items,Available items,,translated,,en_US_available_items_label,t
2236048,other,,en_US,,Please fill billing address,Please fill billing address,,translated,,en_US_please_fill_billing_address_label,t
2236049,other,,en_US,,Please enter ID expiry date,Please enter ID expiry date,,translated,,en_US_alert_enter_id_expiry_date,t
2236050,other,,en_US,,Please choose the title,Please choose the title,,translated,,en_US_alert_choose_title,t
2236051,other,,en_US,,Please choose the gender,Please choose the gender,,translated,,en_US_alert_choose_gender,t
2236052,other,,en_US,,Please choose the nationality,Please choose the nationality,,translated,,en_US_alert_choose_nationality,t
2236053,other,,en_US,,Please enter the date of birth,Please enter the date of birth,,translated,,en_US_alert_enter_date_of_birth,t
2236054,other,,en_US,,Please choose the customer language,Please choose the customer language,,translated,,en_US_alert_choose_customer_language,t
2236055,other,,en_US,,Please enter the electricity account number,Please enter the electricity account number,,translated,,en_US_alert_enter_electricity_account_number,t
2236056,other,,en_US,,Please enter the name,Please enter the name,,translated,,en_US_alert_enter_the_name,t
2236057,other,,en_US,,Please add a front document,Please add a front document,,translated,,en_US_alert_add_front_document,t
2236058,other,,en_US,,Please add a back document,Please add a back document,,translated,,en_US_alert_add_back_document,t
2236059,other,,en_US,,Please add a sim code,Please add a sim code,,translated,,en_US_alert_add_sim_code,t
2236060,other,,en_US,,Please add a number details,Please add a number details,,translated,,en_US_alert_add_number_details,t
2236061,other,,en_US,,Please enter a voucher code,Please enter a voucher code,,translated,,en_US_alert_enter_voucher_code,t
2236062,other,,en_US,,Please enter recharge amount,Please enter recharge amount,,translated,,en_US_alert_enter_recharge_amount,t
2236063,other,,en_US,,Please add address,Please add address,,translated,,en_US_alert_add_address,t
2236064,other,,en_US,,Please add contact,Please add contact,,translated,,en_US_alert_add_contact,t
2236065,other,,en_US,,Please choose access technology,Please choose access technology,,translated,,en_US_alert_access_technology,t
2236066,other,,en_US,,Please enter the username,Please enter the username,,translated,,en_US_alert_enter_username,t
2236067,other,,en_US,,Please enter the password,Please enter the password,,translated,,en_US_alert_enter_password,t
2236068,other,,en_US,,Please enter refill MSISDN,Please enter refill MSISDN,,translated,,en_US_alert_enter_refill_msisdn,t
2236069,other,,en_US,,Unread,Unread,,translated,,en_US_unread_label,t
2236070,other,,en_US,,GCC ID,GCC ID,,translated,,en_US_gcc_id_label,t
2236071,other,,en_US,,Omani ID,Omani ID,,translated,,en_US_omani_id_label,t
2236072,other,,en_US,,Invalid location,Invalid location,,translated,,en_US_invalid_location_label,t
2236073,other,,en_US,,SIM price,SIM price,,translated,,en_US_sim_price_text_field,t
2236074,other,,en_US,,( Don't have Stocks ),( Don't have Stocks ),,translated,,en_US_dont_have_stocks_label,t
2236075,other,,en_US,,Visit title,Visit title,,translated,,en_US_visit_title_label,t
2236076,other,,en_US,,Delete,Delete,,translated,,en_US_delete_label,t
2236077,other,,en_US,,press the button below to add channel members ,press the button below to add channel members ,,translated,,en_US_channel_member_add_label,t
2236078,other,,en_US,,Add channel members,Add channel members,,translated,,en_US_channel_member_add_btn_label,t
2236079,other,,en_US,,Visit planning,Visit planning,,translated,,en_US_visit_planning_label,t
2236080,other,,en_US,,Survey type,Survey type,,translated,,en_US_survey_type_label,t
2236081,other,,en_US,,Search by name or code,Search by name or code,,translated,,en_US_search_by_name_label,t
2236082,other,,en_US,,Selected Channel members,Selected Channel members,,translated,,en_US_selected_channel_member_label,t
2236083,other,,en_US,,Channel type,Channel type,,translated,,en_US_channel_type_text_filed,t
2236084,other,,en_US,,Visit Type,Visit Type,,translated,,en_US_visit_type_text_field,t
2236085,other,,en_US,,Visit details ,Visit details ,,translated,,en_US_visit_details_label,t
2236086,other,,en_US,,Create new visit,Create new visit,,translated,,en_US_create_new_visit_label,t
2236087,other,,en_US,,Channel member info ,Channel member info ,,translated,,en_US_channel_member_info_label,t
2236088,other,,en_US,,Does not repeat,Does not repeat,,translated,,en_US_does_not_repeat_text_field,t
2236089,other,,en_US,,Channel member performance ,Channel member performance ,,translated,,en_US_channel_member_performance_label,t
2236090,other,,en_US,,Recurrence,Recurrence,,translated,,en_US_recurrence_text_field,t
2236091,other,,en_US,,Show details,Show details,,translated,,en_US_show_details_label,t
2236092,other,,en_US,,Survey title,Survey title,,translated,,en_US_survey_title_label,t
2236093,other,,en_US,,Scheduled Date,Scheduled Date,,translated,,en_US_scheduled_date_label,t
2236094,other,,en_US,,Next Dealer to be visit,Next Dealer to be visit,,translated,,en_US_next_dealer_visit_label,t
2236095,other,,en_US,,From,From,,translated,,en_US_from_label,t
2236096,other,,en_US,,to,to,,translated,,en_US_to_label,t
2236097,other,,en_US,,Visit,Visit,,translated,,en_US_visit_label,t
2236098,other,,en_US,,Draft,Draft,,translated,,en_US_draft_label,t
2236099,other,,en_US,,Active,Active,,translated,,en_US_active_label,t
2236100,other,,en_US,,Deselect,Deselect,,translated,,en_US_deselect_label,t
